trip_id,arrival_time,departure_time,stop_id,stop_sequence
metro_trip_00320,18:55:29,18:55:54,metro_stop_071,4
metro_trip_00320,18:57:36,18:58:01,metro_stop_072,5
metro_trip_00320,19:01:31,19:01:56,metro_stop_073,6
metro_trip_00320,19:04:18,19:04:43,metro_stop_074,7
metro_trip_00320,19:07:05,19:07:30,metro_stop_075,8
metro_trip_00320,19:09:52,19:10:17,metro_stop_076,9
metro_trip_00320,19:12:39,19:13:04,metro_stop_077,10
metro_trip_00320,19:15:00,19:15:25,metro_stop_078,11
metro_trip_00320,19:17:21,19:17:46,metro_stop_079,12
metro_trip_00320,19:20:04,19:20:29,metro_stop_080,13
metro_trip_00320,19:22:47,19:23:12,metro_stop_081,14
metro_trip_00320,19:25:30,19:25:55,metro_stop_082,15
metro_trip_00320,19:28:13,19:28:13,metro_stop_083,16
metro_trip_00321,19:00:00,19:00:25,metro_stop_060,1
metro_trip_00321,19:02:41,19:03:06,metro_stop_069,2
metro_trip_00321,19:05:22,19:05:47,metro_stop_070,3
metro_trip_00321,19:07:29,19:07:54,metro_stop_071,4
metro_trip_00321,19:09:36,19:10:01,metro_stop_072,5
metro_trip_00321,19:13:31,19:13:56,metro_stop_073,6
metro_trip_00321,19:16:18,19:16:43,metro_stop_074,7
metro_trip_00321,19:19:05,19:19:30,metro_stop_075,8
metro_trip_00321,19:21:52,19:22:17,metro_stop_076,9
metro_trip_00321,19:24:39,19:25:04,metro_stop_077,10
metro_trip_00321,19:27:00,19:27:25,metro_stop_078,11
metro_trip_00321,19:29:21,19:29:46,metro_stop_079,12
metro_trip_00321,19:32:04,19:32:29,metro_stop_080,13
metro_trip_00321,19:34:47,19:35:12,metro_stop_081,14
metro_trip_00321,19:37:30,19:37:55,metro_stop_082,15
metro_trip_00321,19:40:13,19:40:13,metro_stop_083,16
metro_trip_00322,19:12:00,19:12:25,metro_stop_060,1
metro_trip_00322,19:14:41,19:15:06,metro_stop_069,2
metro_trip_00322,19:17:22,19:17:47,metro_stop_070,3
metro_trip_00322,19:19:29,19:19:54,metro_stop_071,4
metro_trip_00322,19:21:36,19:22:01,metro_stop_072,5
metro_trip_00322,19:25:31,19:25:56,metro_stop_073,6
metro_trip_00322,19:28:18,19:28:43,metro_stop_074,7
metro_trip_00322,19:31:05,19:31:30,metro_stop_075,8
metro_trip_00322,19:33:52,19:34:17,metro_stop_076,9
metro_trip_00322,19:36:39,19:37:04,metro_stop_077,10
metro_trip_00322,19:39:00,19:39:25,metro_stop_078,11
metro_trip_00322,19:41:21,19:41:46,metro_stop_079,12
metro_trip_00322,19:44:04,19:44:29,metro_stop_080,13
metro_trip_00322,19:46:47,19:47:12,metro_stop_081,14
metro_trip_00322,19:49:30,19:49:55,metro_stop_082,15
metro_trip_00322,19:52:13,19:52:13,metro_stop_083,16
metro_trip_00323,19:24:00,19:24:25,metro_stop_060,1
metro_trip_00323,19:26:41,19:27:06,metro_stop_069,2
metro_trip_00323,19:29:22,19:29:47,metro_stop_070,3
metro_trip_00323,19:31:29,19:31:54,metro_stop_071,4
metro_trip_00323,19:33:36,19:34:01,metro_stop_072,5
metro_trip_00323,19:37:31,19:37:56,metro_stop_073,6
metro_trip_00323,19:40:18,19:40:43,metro_stop_074,7
metro_trip_00323,19:43:05,19:43:30,metro_stop_075,8
metro_trip_00323,19:45:52,19:46:17,metro_stop_076,9
metro_trip_00323,19:48:39,19:49:04,metro_stop_077,10
metro_trip_00323,19:51:00,19:51:25,metro_stop_078,11
metro_trip_00323,19:53:21,19:53:46,metro_stop_079,12
metro_trip_00323,19:56:04,19:56:29,metro_stop_080,13
metro_trip_00323,19:58:47,19:59:12,metro_stop_081,14
metro_trip_00323,20:01:30,20:01:55,metro_stop_082,15
metro_trip_00323,20:04:13,20:04:13,metro_stop_083,16
metro_trip_00324,19:36:00,19:36:25,metro_stop_060,1
metro_trip_00324,19:38:41,19:39:06,metro_stop_069,2
metro_trip_00324,19:41:22,19:41:47,metro_stop_070,3
metro_trip_00324,19:43:29,19:43:54,metro_stop_071,4
metro_trip_00324,19:45:36,19:46:01,metro_stop_072,5
metro_trip_00324,19:49:31,19:49:56,metro_stop_073,6
metro_trip_00324,19:52:18,19:52:43,metro_stop_074,7
metro_trip_00324,19:55:05,19:55:30,metro_stop_075,8
metro_trip_00324,19:57:52,19:58:17,metro_stop_076,9
metro_trip_00324,20:00:39,20:01:04,metro_stop_077,10
metro_trip_00324,20:03:00,20:03:25,metro_stop_078,11
metro_trip_00324,20:05:21,20:05:46,metro_stop_079,12
metro_trip_00324,20:08:04,20:08:29,metro_stop_080,13
metro_trip_00324,20:10:47,20:11:12,metro_stop_081,14
metro_trip_00324,20:13:30,20:13:55,metro_stop_082,15
metro_trip_00324,20:16:13,20:16:13,metro_stop_083,16
metro_trip_00325,19:48:00,19:48:25,metro_stop_060,1
metro_trip_00325,19:50:41,19:51:06,metro_stop_069,2
metro_trip_00325,19:53:22,19:53:47,metro_stop_070,3
metro_trip_00325,19:55:29,19:55:54,metro_stop_071,4
metro_trip_00325,19:57:36,19:58:01,metro_stop_072,5
metro_trip_00325,20:01:31,20:01:56,metro_stop_073,6
metro_trip_00325,20:04:18,20:04:43,metro_stop_074,7
metro_trip_00325,20:07:05,20:07:30,metro_stop_075,8
metro_trip_00325,20:09:52,20:10:17,metro_stop_076,9
metro_trip_00325,20:12:39,20:13:04,metro_stop_077,10
metro_trip_00325,20:15:00,20:15:25,metro_stop_078,11
metro_trip_00325,20:17:21,20:17:46,metro_stop_079,12
metro_trip_00325,20:20:04,20:20:29,metro_stop_080,13
metro_trip_00325,20:22:47,20:23:12,metro_stop_081,14
metro_trip_00325,20:25:30,20:25:55,metro_stop_082,15
metro_trip_00325,20:28:13,20:28:13,metro_stop_083,16
metro_trip_00326,20:00:00,20:00:25,metro_stop_060,1
metro_trip_00326,20:02:41,20:03:06,metro_stop_069,2
metro_trip_00326,20:05:22,20:05:47,metro_stop_070,3
metro_trip_00326,20:07:29,20:07:54,metro_stop_071,4
metro_trip_00326,20:09:36,20:10:01,metro_stop_072,5
metro_trip_00326,20:13:31,20:13:56,metro_stop_073,6
metro_trip_00326,20:16:18,20:16:43,metro_stop_074,7
metro_trip_00326,20:19:05,20:19:30,metro_stop_075,8
metro_trip_00326,20:21:52,20:22:17,metro_stop_076,9
metro_trip_00326,20:24:39,20:25:04,metro_stop_077,10
metro_trip_00326,20:27:00,20:27:25,metro_stop_078,11
metro_trip_00326,20:29:21,20:29:46,metro_stop_079,12
metro_trip_00326,20:32:04,20:32:29,metro_stop_080,13
metro_trip_00326,20:34:47,20:35:12,metro_stop_081,14
metro_trip_00326,20:37:30,20:37:55,metro_stop_082,15
metro_trip_00326,20:40:13,20:40:13,metro_stop_083,16
metro_trip_00327,20:20:00,20:20:25,metro_stop_060,1
metro_trip_00327,20:22:41,20:23:06,metro_stop_069,2
metro_trip_00327,20:25:22,20:25:47,metro_stop_070,3
metro_trip_00327,20:27:29,20:27:54,metro_stop_071,4
metro_trip_00327,20:29:36,20:30:01,metro_stop_072,5
metro_trip_00327,20:33:31,20:33:56,metro_stop_073,6
metro_trip_00327,20:36:18,20:36:43,metro_stop_074,7
metro_trip_00327,20:39:05,20:39:30,metro_stop_075,8
metro_trip_00327,20:41:52,20:42:17,metro_stop_076,9
metro_trip_00327,20:44:39,20:45:04,metro_stop_077,10
metro_trip_00327,20:47:00,20:47:25,metro_stop_078,11
metro_trip_00327,20:49:21,20:49:46,metro_stop_079,12
metro_trip_00327,20:52:04,20:52:29,metro_stop_080,13
metro_trip_00327,20:54:47,20:55:12,metro_stop_081,14
metro_trip_00327,20:57:30,20:57:55,metro_stop_082,15
metro_trip_00327,21:00:13,21:00:13,metro_stop_083,16
metro_trip_00328,20:40:00,20:40:25,metro_stop_060,1
metro_trip_00328,20:42:41,20:43:06,metro_stop_069,2
metro_trip_00328,20:45:22,20:45:47,metro_stop_070,3
metro_trip_00328,20:47:29,20:47:54,metro_stop_071,4
metro_trip_00328,20:49:36,20:50:01,metro_stop_072,5
metro_trip_00328,20:53:31,20:53:56,metro_stop_073,6
metro_trip_00328,20:56:18,20:56:43,metro_stop_074,7
metro_trip_00328,20:59:05,20:59:30,metro_stop_075,8
metro_trip_00328,21:01:52,21:02:17,metro_stop_076,9
metro_trip_00328,21:04:39,21:05:04,metro_stop_077,10
metro_trip_00328,21:07:00,21:07:25,metro_stop_078,11
metro_trip_00328,21:09:21,21:09:46,metro_stop_079,12
metro_trip_00328,21:12:04,21:12:29,metro_stop_080,13
metro_trip_00328,21:14:47,21:15:12,metro_stop_081,14
metro_trip_00328,21:17:30,21:17:55,metro_stop_082,15
metro_trip_00328,21:20:13,21:20:13,metro_stop_083,16
metro_trip_00329,21:00:00,21:00:25,metro_stop_060,1
metro_trip_00329,21:02:41,21:03:06,metro_stop_069,2
metro_trip_00329,21:05:22,21:05:47,metro_stop_070,3
metro_trip_00329,21:07:29,21:07:54,metro_stop_071,4
metro_trip_00329,21:09:36,21:10:01,metro_stop_072,5
metro_trip_00329,21:13:31,21:13:56,metro_stop_073,6
metro_trip_00329,21:16:18,21:16:43,metro_stop_074,7
metro_trip_00329,21:19:05,21:19:30,metro_stop_075,8
metro_trip_00329,21:21:52,21:22:17,metro_stop_076,9
metro_trip_00329,21:24:39,21:25:04,metro_stop_077,10
metro_trip_00329,21:27:00,21:27:25,metro_stop_078,11
metro_trip_00329,21:29:21,21:29:46,metro_stop_079,12
metro_trip_00329,21:32:04,21:32:29,metro_stop_080,13
metro_trip_00329,21:34:47,21:35:12,metro_stop_081,14
metro_trip_00329,21:37:30,21:37:55,metro_stop_082,15
metro_trip_00329,21:40:13,21:40:13,metro_stop_083,16
metro_trip_00330,21:20:00,21:20:25,metro_stop_060,1
metro_trip_00330,21:22:41,21:23:06,metro_stop_069,2
metro_trip_00330,21:25:22,21:25:47,metro_stop_070,3
metro_trip_00330,21:27:29,21:27:54,metro_stop_071,4
metro_trip_00330,21:29:36,21:30:01,metro_stop_072,5
metro_trip_00330,21:33:31,21:33:56,metro_stop_073,6
metro_trip_00330,21:36:18,21:36:43,metro_stop_074,7
metro_trip_00330,21:39:05,21:39:30,metro_stop_075,8
metro_trip_00330,21:41:52,21:42:17,metro_stop_076,9
metro_trip_00330,21:44:39,21:45:04,metro_stop_077,10
metro_trip_00330,21:47:00,21:47:25,metro_stop_078,11
metro_trip_00330,21:49:21,21:49:46,metro_stop_079,12
metro_trip_00330,21:52:04,21:52:29,metro_stop_080,13
metro_trip_00330,21:54:47,21:55:12,metro_stop_081,14
metro_trip_00330,21:57:30,21:57:55,metro_stop_082,15
metro_trip_00330,22:00:13,22:00:13,metro_stop_083,16
metro_trip_00331,21:40:00,21:40:25,metro_stop_060,1
metro_trip_00331,21:42:41,21:43:06,metro_stop_069,2
metro_trip_00331,21:45:22,21:45:47,metro_stop_070,3
metro_trip_00331,21:47:29,21:47:54,metro_stop_071,4
metro_trip_00331,21:49:36,21:50:01,metro_stop_072,5
metro_trip_00331,21:53:31,21:53:56,metro_stop_073,6
metro_trip_00331,21:56:18,21:56:43,metro_stop_074,7
metro_trip_00331,21:59:05,21:59:30,metro_stop_075,8
metro_trip_00331,22:01:52,22:02:17,metro_stop_076,9
metro_trip_00331,22:04:39,22:05:04,metro_stop_077,10
metro_trip_00331,22:07:00,22:07:25,metro_stop_078,11
metro_trip_00331,22:09:21,22:09:46,metro_stop_079,12
metro_trip_00331,22:12:04,22:12:29,metro_stop_080,13
metro_trip_00331,22:14:47,22:15:12,metro_stop_081,14
metro_trip_00331,22:17:30,22:17:55,metro_stop_082,15
metro_trip_00331,22:20:13,22:20:13,metro_stop_083,16
metro_trip_00332,22:00:00,22:00:25,metro_stop_060,1
metro_trip_00332,22:02:41,22:03:06,metro_stop_069,2
metro_trip_00332,22:05:22,22:05:47,metro_stop_070,3
metro_trip_00332,22:07:29,22:07:54,metro_stop_071,4
metro_trip_00332,22:09:36,22:10:01,metro_stop_072,5
metro_trip_00332,22:13:31,22:13:56,metro_stop_073,6
metro_trip_00332,22:16:18,22:16:43,metro_stop_074,7
metro_trip_00332,22:19:05,22:19:30,metro_stop_075,8
metro_trip_00332,22:21:52,22:22:17,metro_stop_076,9
metro_trip_00332,22:24:39,22:25:04,metro_stop_077,10
metro_trip_00332,22:27:00,22:27:25,metro_stop_078,11
metro_trip_00332,22:29:21,22:29:46,metro_stop_079,12
metro_trip_00332,22:32:04,22:32:29,metro_stop_080,13
metro_trip_00332,22:34:47,22:35:12,metro_stop_081,14
metro_trip_00332,22:37:30,22:37:55,metro_stop_082,15
metro_trip_00332,22:40:13,22:40:13,metro_stop_083,16
metro_trip_00333,22:20:00,22:20:25,metro_stop_060,1
metro_trip_00333,22:22:41,22:23:06,metro_stop_069,2
metro_trip_00333,22:25:22,22:25:47,metro_stop_070,3
metro_trip_00333,22:27:29,22:27:54,metro_stop_071,4
metro_trip_00333,22:29:36,22:30:01,metro_stop_072,5
metro_trip_00333,22:33:31,22:33:56,metro_stop_073,6
metro_trip_00333,22:36:18,22:36:43,metro_stop_074,7
metro_trip_00333,22:39:05,22:39:30,metro_stop_075,8
metro_trip_00333,22:41:52,22:42:17,metro_stop_076,9
metro_trip_00333,22:44:39,22:45:04,metro_stop_077,10
metro_trip_00333,22:47:00,22:47:25,metro_stop_078,11
metro_trip_00333,22:49:21,22:49:46,metro_stop_079,12
metro_trip_00333,22:52:04,22:52:29,metro_stop_080,13
metro_trip_00333,22:54:47,22:55:12,metro_stop_081,14
metro_trip_00333,22:57:30,22:57:55,metro_stop_082,15
metro_trip_00333,23:00:13,23:00:13,metro_stop_083,16
metro_trip_00334,22:40:00,22:40:25,metro_stop_060,1
metro_trip_00334,22:42:41,22:43:06,metro_stop_069,2
metro_trip_00334,22:45:22,22:45:47,metro_stop_070,3
metro_trip_00334,22:47:29,22:47:54,metro_stop_071,4
metro_trip_00334,22:49:36,22:50:01,metro_stop_072,5
metro_trip_00334,22:53:31,22:53:56,metro_stop_073,6
metro_trip_00334,22:56:18,22:56:43,metro_stop_074,7
metro_trip_00334,22:59:05,22:59:30,metro_stop_075,8
metro_trip_00334,23:01:52,23:02:17,metro_stop_076,9
metro_trip_00334,23:04:39,23:05:04,metro_stop_077,10
metro_trip_00334,23:07:00,23:07:25,metro_stop_078,11
metro_trip_00334,23:09:21,23:09:46,metro_stop_079,12
metro_trip_00334,23:12:04,23:12:29,metro_stop_080,13
metro_trip_00334,23:14:47,23:15:12,metro_stop_081,14
metro_trip_00334,23:17:30,23:17:55,metro_stop_082,15
metro_trip_00334,23:20:13,23:20:13,metro_stop_083,16
metro_trip_00335,23:00:00,23:00:25,metro_stop_060,1
metro_trip_00335,23:02:41,23:03:06,metro_stop_069,2
metro_trip_00335,23:05:22,23:05:47,metro_stop_070,3
metro_trip_00335,23:07:29,23:07:54,metro_stop_071,4
metro_trip_00335,23:09:36,23:10:01,metro_stop_072,5
metro_trip_00335,23:13:31,23:13:56,metro_stop_073,6
metro_trip_00335,23:16:18,23:16:43,metro_stop_074,7
metro_trip_00335,23:19:05,23:19:30,metro_stop_075,8
metro_trip_00335,23:21:52,23:22:17,metro_stop_076,9
metro_trip_00335,23:24:39,23:25:04,metro_stop_077,10
metro_trip_00335,23:27:00,23:27:25,metro_stop_078,11
metro_trip_00335,23:29:21,23:29:46,metro_stop_079,12
metro_trip_00335,23:32:04,23:32:29,metro_stop_080,13
metro_trip_00335,23:34:47,23:35:12,metro_stop_081,14
metro_trip_00335,23:37:30,23:37:55,metro_stop_082,15
metro_trip_00335,23:40:13,23:40:13,metro_stop_083,16
metro_trip_00336,05:00:00,05:00:25,metro_stop_083,1
metro_trip_00336,05:02:43,05:03:08,metro_stop_082,2
metro_trip_00336,05:05:26,05:05:51,metro_stop_081,3
metro_trip_00336,05:08:09,05:08:34,metro_stop_080,4
metro_trip_00336,05:10:52,05:11:17,metro_stop_079,5
metro_trip_00336,05:13:13,05:13:38,metro_stop_078,6
metro_trip_00336,05:15:34,05:15:59,metro_stop_077,7
metro_trip_00336,05:18:21,05:18:46,metro_stop_076,8
metro_trip_00336,05:21:08,05:21:33,metro_stop_075,9
metro_trip_00336,05:23:55,05:24:20,metro_stop_074,10
metro_trip_00336,05:26:42,05:27:07,metro_stop_073,11
metro_trip_00336,05:30:37,05:31:02,metro_stop_072,12
metro_trip_00336,05:32:44,05:33:09,metro_stop_071,13
metro_trip_00336,05:34:51,05:35:16,metro_stop_070,14
metro_trip_00336,05:37:32,05:37:57,metro_stop_069,15
metro_trip_00336,05:40:13,05:40:13,metro_stop_060,16
metro_trip_00337,05:20:00,05:20:25,metro_stop_083,1
metro_trip_00337,05:22:43,05:23:08,metro_stop_082,2
metro_trip_00337,05:25:26,05:25:51,metro_stop_081,3
metro_trip_00337,05:28:09,05:28:34,metro_stop_080,4
metro_trip_00337,05:30:52,05:31:17,metro_stop_079,5
metro_trip_00337,05:33:13,05:33:38,metro_stop_078,6
metro_trip_00337,05:35:34,05:35:59,metro_stop_077,7
metro_trip_00337,05:38:21,05:38:46,metro_stop_076,8
metro_trip_00337,05:41:08,05:41:33,metro_stop_075,9
metro_trip_00337,05:43:55,05:44:20,metro_stop_074,10
metro_trip_00337,05:46:42,05:47:07,metro_stop_073,11
metro_trip_00337,05:50:37,05:51:02,metro_stop_072,12
metro_trip_00337,05:52:44,05:53:09,metro_stop_071,13
metro_trip_00337,05:54:51,05:55:16,metro_stop_070,14
metro_trip_00337,05:57:32,05:57:57,metro_stop_069,15
metro_trip_00337,06:00:13,06:00:13,metro_stop_060,16
metro_trip_00338,05:40:00,05:40:25,metro_stop_083,1
metro_trip_00338,05:42:43,05:43:08,metro_stop_082,2
metro_trip_00338,05:45:26,05:45:51,metro_stop_081,3
metro_trip_00338,05:48:09,05:48:34,metro_stop_080,4
metro_trip_00338,05:50:52,05:51:17,metro_stop_079,5
metro_trip_00338,05:53:13,05:53:38,metro_stop_078,6
metro_trip_00338,05:55:34,05:55:59,metro_stop_077,7
metro_trip_00338,05:58:21,05:58:46,metro_stop_076,8
metro_trip_00338,06:01:08,06:01:33,metro_stop_075,9
metro_trip_00338,06:03:55,06:04:20,metro_stop_074,10
metro_trip_00338,06:06:42,06:07:07,metro_stop_073,11
metro_trip_00338,06:10:37,06:11:02,metro_stop_072,12
metro_trip_00338,06:12:44,06:13:09,metro_stop_071,13
metro_trip_00338,06:14:51,06:15:16,metro_stop_070,14
metro_trip_00338,06:17:32,06:17:57,metro_stop_069,15
metro_trip_00338,06:20:13,06:20:13,metro_stop_060,16
metro_trip_00339,06:00:00,06:00:25,metro_stop_083,1
metro_trip_00339,06:02:43,06:03:08,metro_stop_082,2
metro_trip_00339,06:05:26,06:05:51,metro_stop_081,3
metro_trip_00339,06:08:09,06:08:34,metro_stop_080,4
metro_trip_00339,06:10:52,06:11:17,metro_stop_079,5
metro_trip_00339,06:13:13,06:13:38,metro_stop_078,6
metro_trip_00339,06:15:34,06:15:59,metro_stop_077,7
metro_trip_00339,06:18:21,06:18:46,metro_stop_076,8
metro_trip_00339,06:21:08,06:21:33,metro_stop_075,9
metro_trip_00339,06:23:55,06:24:20,metro_stop_074,10
metro_trip_00339,06:26:42,06:27:07,metro_stop_073,11
metro_trip_00339,06:30:37,06:31:02,metro_stop_072,12
metro_trip_00339,06:32:44,06:33:09,metro_stop_071,13
metro_trip_00339,06:34:51,06:35:16,metro_stop_070,14
metro_trip_00339,06:37:32,06:37:57,metro_stop_069,15
metro_trip_00339,06:40:13,06:40:13,metro_stop_060,16
metro_trip_00340,06:20:00,06:20:25,metro_stop_083,1
metro_trip_00340,06:22:43,06:23:08,metro_stop_082,2
metro_trip_00340,06:25:26,06:25:51,metro_stop_081,3
metro_trip_00340,06:28:09,06:28:34,metro_stop_080,4
metro_trip_00340,06:30:52,06:31:17,metro_stop_079,5
metro_trip_00340,06:33:13,06:33:38,metro_stop_078,6
metro_trip_00340,06:35:34,06:35:59,metro_stop_077,7
metro_trip_00340,06:38:21,06:38:46,metro_stop_076,8
metro_trip_00340,06:41:08,06:41:33,metro_stop_075,9
metro_trip_00340,06:43:55,06:44:20,metro_stop_074,10
metro_trip_00340,06:46:42,06:47:07,metro_stop_073,11
metro_trip_00340,06:50:37,06:51:02,metro_stop_072,12
metro_trip_00340,06:52:44,06:53:09,metro_stop_071,13
metro_trip_00340,06:54:51,06:55:16,metro_stop_070,14
metro_trip_00340,06:57:32,06:57:57,metro_stop_069,15
metro_trip_00340,07:00:13,07:00:13,metro_stop_060,16
metro_trip_00341,06:40:00,06:40:25,metro_stop_083,1
metro_trip_00341,06:42:43,06:43:08,metro_stop_082,2
metro_trip_00341,06:45:26,06:45:51,metro_stop_081,3
metro_trip_00341,06:48:09,06:48:34,metro_stop_080,4
metro_trip_00341,06:50:52,06:51:17,metro_stop_079,5
metro_trip_00341,06:53:13,06:53:38,metro_stop_078,6
metro_trip_00341,06:55:34,06:55:59,metro_stop_077,7
metro_trip_00341,06:58:21,06:58:46,metro_stop_076,8
metro_trip_00341,07:01:08,07:01:33,metro_stop_075,9
metro_trip_00341,07:03:55,07:04:20,metro_stop_074,10
metro_trip_00341,07:06:42,07:07:07,metro_stop_073,11
metro_trip_00341,07:10:37,07:11:02,metro_stop_072,12
metro_trip_00341,07:12:44,07:13:09,metro_stop_071,13
metro_trip_00341,07:14:51,07:15:16,metro_stop_070,14
metro_trip_00341,07:17:32,07:17:57,metro_stop_069,15
metro_trip_00341,07:20:13,07:20:13,metro_stop_060,16
metro_trip_00342,07:00:00,07:00:25,metro_stop_083,1
metro_trip_00342,07:02:43,07:03:08,metro_stop_082,2
metro_trip_00342,07:05:26,07:05:51,metro_stop_081,3
metro_trip_00342,07:08:09,07:08:34,metro_stop_080,4
metro_trip_00342,07:10:52,07:11:17,metro_stop_079,5
metro_trip_00342,07:13:13,07:13:38,metro_stop_078,6
metro_trip_00342,07:15:34,07:15:59,metro_stop_077,7
metro_trip_00342,07:18:21,07:18:46,metro_stop_076,8
metro_trip_00342,07:21:08,07:21:33,metro_stop_075,9
metro_trip_00342,07:23:55,07:24:20,metro_stop_074,10
metro_trip_00342,07:26:42,07:27:07,metro_stop_073,11
metro_trip_00342,07:30:37,07:31:02,metro_stop_072,12
metro_trip_00342,07:32:44,07:33:09,metro_stop_071,13
metro_trip_00342,07:34:51,07:35:16,metro_stop_070,14
metro_trip_00342,07:37:32,07:37:57,metro_stop_069,15
metro_trip_00342,07:40:13,07:40:13,metro_stop_060,16
metro_trip_00343,07:12:00,07:12:25,metro_stop_083,1
metro_trip_00343,07:14:43,07:15:08,metro_stop_082,2
metro_trip_00343,07:17:26,07:17:51,metro_stop_081,3
metro_trip_00343,07:20:09,07:20:34,metro_stop_080,4
metro_trip_00343,07:22:52,07:23:17,metro_stop_079,5
metro_trip_00343,07:25:13,07:25:38,metro_stop_078,6
metro_trip_00343,07:27:34,07:27:59,metro_stop_077,7
metro_trip_00343,07:30:21,07:30:46,metro_stop_076,8
metro_trip_00343,07:33:08,07:33:33,metro_stop_075,9
metro_trip_00343,07:35:55,07:36:20,metro_stop_074,10
metro_trip_00343,07:38:42,07:39:07,metro_stop_073,11
metro_trip_00343,07:42:37,07:43:02,metro_stop_072,12
metro_trip_00343,07:44:44,07:45:09,metro_stop_071,13
metro_trip_00343,07:46:51,07:47:16,metro_stop_070,14
metro_trip_00343,07:49:32,07:49:57,metro_stop_069,15
metro_trip_00343,07:52:13,07:52:13,metro_stop_060,16
metro_trip_00344,07:24:00,07:24:25,metro_stop_083,1
metro_trip_00344,07:26:43,07:27:08,metro_stop_082,2
metro_trip_00344,07:29:26,07:29:51,metro_stop_081,3
metro_trip_00344,07:32:09,07:32:34,metro_stop_080,4
metro_trip_00344,07:34:52,07:35:17,metro_stop_079,5
metro_trip_00344,07:37:13,07:37:38,metro_stop_078,6
metro_trip_00344,07:39:34,07:39:59,metro_stop_077,7
metro_trip_00344,07:42:21,07:42:46,metro_stop_076,8
metro_trip_00344,07:45:08,07:45:33,metro_stop_075,9
metro_trip_00344,07:47:55,07:48:20,metro_stop_074,10
metro_trip_00344,07:50:42,07:51:07,metro_stop_073,11
metro_trip_00344,07:54:37,07:55:02,metro_stop_072,12
metro_trip_00344,07:56:44,07:57:09,metro_stop_071,13
metro_trip_00344,07:58:51,07:59:16,metro_stop_070,14
metro_trip_00344,08:01:32,08:01:57,metro_stop_069,15
metro_trip_00344,08:04:13,08:04:13,metro_stop_060,16
metro_trip_00345,07:36:00,07:36:25,metro_stop_083,1
metro_trip_00345,07:38:43,07:39:08,metro_stop_082,2
metro_trip_00345,07:41:26,07:41:51,metro_stop_081,3
metro_trip_00345,07:44:09,07:44:34,metro_stop_080,4
metro_trip_00345,07:46:52,07:47:17,metro_stop_079,5
metro_trip_00345,07:49:13,07:49:38,metro_stop_078,6
metro_trip_00345,07:51:34,07:51:59,metro_stop_077,7
metro_trip_00345,07:54:21,07:54:46,metro_stop_076,8
metro_trip_00345,07:57:08,07:57:33,metro_stop_075,9
metro_trip_00345,07:59:55,08:00:20,metro_stop_074,10
metro_trip_00345,08:02:42,08:03:07,metro_stop_073,11
metro_trip_00345,08:06:37,08:07:02,metro_stop_072,12
metro_trip_00345,08:08:44,08:09:09,metro_stop_071,13
metro_trip_00345,08:10:51,08:11:16,metro_stop_070,14
metro_trip_00345,08:13:32,08:13:57,metro_stop_069,15
metro_trip_00345,08:16:13,08:16:13,metro_stop_060,16
metro_trip_00346,07:48:00,07:48:25,metro_stop_083,1
metro_trip_00346,07:50:43,07:51:08,metro_stop_082,2
metro_trip_00346,07:53:26,07:53:51,metro_stop_081,3
metro_trip_00346,07:56:09,07:56:34,metro_stop_080,4
metro_trip_00346,07:58:52,07:59:17,metro_stop_079,5
metro_trip_00346,08:01:13,08:01:38,metro_stop_078,6
metro_trip_00346,08:03:34,08:03:59,metro_stop_077,7
metro_trip_00346,08:06:21,08:06:46,metro_stop_076,8
metro_trip_00346,08:09:08,08:09:33,metro_stop_075,9
metro_trip_00346,08:11:55,08:12:20,metro_stop_074,10
metro_trip_00346,08:14:42,08:15:07,metro_stop_073,11
metro_trip_00346,08:18:37,08:19:02,metro_stop_072,12
metro_trip_00346,08:20:44,08:21:09,metro_stop_071,13
metro_trip_00346,08:22:51,08:23:16,metro_stop_070,14
metro_trip_00346,08:25:32,08:25:57,metro_stop_069,15
metro_trip_00346,08:28:13,08:28:13,metro_stop_060,16
metro_trip_00347,08:00:00,08:00:25,metro_stop_083,1
metro_trip_00347,08:02:43,08:03:08,metro_stop_082,2
metro_trip_00347,08:05:26,08:05:51,metro_stop_081,3
metro_trip_00347,08:08:09,08:08:34,metro_stop_080,4
metro_trip_00347,08:10:52,08:11:17,metro_stop_079,5
metro_trip_00347,08:13:13,08:13:38,metro_stop_078,6
metro_trip_00347,08:15:34,08:15:59,metro_stop_077,7
metro_trip_00347,08:18:21,08:18:46,metro_stop_076,8
metro_trip_00347,08:21:08,08:21:33,metro_stop_075,9
metro_trip_00347,08:23:55,08:24:20,metro_stop_074,10
metro_trip_00347,08:26:42,08:27:07,metro_stop_073,11
metro_trip_00347,08:30:37,08:31:02,metro_stop_072,12
metro_trip_00347,08:32:44,08:33:09,metro_stop_071,13
metro_trip_00347,08:34:51,08:35:16,metro_stop_070,14
metro_trip_00347,08:37:32,08:37:57,metro_stop_069,15
metro_trip_00347,08:40:13,08:40:13,metro_stop_060,16
metro_trip_00348,08:12:00,08:12:25,metro_stop_083,1
metro_trip_00348,08:14:43,08:15:08,metro_stop_082,2
metro_trip_00348,08:17:26,08:17:51,metro_stop_081,3
metro_trip_00348,08:20:09,08:20:34,metro_stop_080,4
metro_trip_00348,08:22:52,08:23:17,metro_stop_079,5
